"Entry","PI","Rep","Chamber","Block","SBlock","Plot","Country","Day","Time","Date","TRL","PRL","LRL","MSL","LSLPL","MED","MAX","LED","PER","DIA","VOL","SurfaceArea","TRLUpper","TRLLower","CM","CMT","CMM","CMB","CP","CPT","CPM","CPB","CVA","DEP","WID","NWA","LRB","NLR","IRB","TRArea","TRAUpper","TRALower","RHZO","SOL","SOL2","LRA","ImageFlag","SDW","RDW","SW","RSR","TDW","Seed_size","TRL_GR"
154,"PI376951",6,"B",4,1,2174,"India",12,135245,"20210406",51.248941062179,21.895395584855,29.353545477324,2.25796503671723,0.593732136495039,NA,4,0.927289896128423,58.8238912553245,0.11449372198558,50.8080205998903,10.7069619497866,24.6053620646455,26.5347030819344,0.178044711533968,0.141488148595333,0.385884922554815,0.987834549878345,0.419474078233202,0.239963503649635,0.438184306569343,0.987834549878346,45.9982436051148,20.0701578551741,4.15935855675269,0.640692372169629,70,24,19,5.98290842443606,3.19263193099031,2.72804363563947,1066.9976196442,NA,71.7945859872611,36.18,0.999659074518443,NA,NA,5.5,NA,NA,"S",NA
160,"PI377081",3,"A",1,4,796,"Afghanistan",12,113210,"20210316",142.610308354175,39.1484772610989,103.461831093076,2.20131555517184,1.20055755135853,1,8,3.08813808299669,313.47490489475,0.171494417719573,128.298042056618,20.3113129246988,106.632006086736,34.5295460309409,0.212497020954587,0.19254406884149,0.395291921618953,0.993145990404386,0.35045863532294,0.225725382682202,0.457318212972771,0.993145990404387,372.759434804189,36.4823738270353,19.4014709611971,1.79002729035857,116,52,49,15.2375429891166,11.3458979141583,3.72686511935327,3098.08996956632,0.0048020978766074,208.242319439454,47,0.999852281330207,NA,NA,5.9,NA,NA,"S",NA
51,"PI363341",8,"B",1,6,2695,"India",12,82158,"20210420",88.5677638368596,37.8347669611086,50.732996875751,1.63654828631455,0.819352211997651,1,5,1.83962264150943,186.839197308339,0.201820111594273,176.081455835786,22.8716391847346,56.2364816149964,30.5695746214852,0.172449126931251,0.143338557368392,0.371478459693138,0.99331550802139,0.329027945489046,0.184903331962155,0.400165146272413,0.99331550802139,191.47244289725,35.4602259072338,10.0456621004566,1.04309127897719,92,37,35,12.6478788369197,8.14777888844474,4.40310429971351,1795.73119442442,0.00544773578481444,183.5625,55.67,0.99980595988506,NA,NA,6.5,NA,NA,"S",NA
220,"PI377308",2,"B",2,2,490,"India",12,134313,"20210309",110.124199559865,34.8001308923423,75.3240686675231,3.58686041273919,0.603446006136173,1,7,3.74397126731657,215.725843746351,0.167035973547577,91.9988966016146,17.1344870807054,85.2154618708397,22.7607147027911,0.2153293746623,0.180148985550648,0.356651764546501,0.993598862019915,0.277382645803698,0.222533679190026,0.349454717875771,0.993598862019915,216.644483000054,32.3718323017634,12.402195492234,1.26096200599826,132,29,29,12.964308242667,9.93331480303797,2.88551093693609,2340.29253766203,0.00582042057354371,171.808890330954,60.57,0.999821198966109,NA,NA,7.1,NA,NA,"M",NA
27,"PI362316",5,"A",2,5,1657,"Korea",12,135756,"20210330",196.163775944966,51.2809634449656,144.8828125,4.02452256944444,0.702014891717761,1,9,4.46582665139366,254.21578125,0.216983937160183,233.116343910664,28.2966192143108,152.291666666667,34.1015625,0.185297809935812,0.18118755664129,0.409219319950004,0.993718592964824,0.299448632049134,0.219378140703518,0.411032434901782,0.993718592964824,NA,41.1458333333333,27.7473958333333,2.42699517144097,112,46,50,32.9963048299154,NA,4.6295166015625,3771.1669921875,0.00397815143098123,251.373035277681,46,0.999618633049876,NA,NA,7.1,NA,NA,"M",NA
230,"PI390419",4,"B",3,5,1370,"Colombia",12,132312,"20210323",177.054297767228,39.782792390884,137.271505376344,NA,0.452456927184543,NA,9,2.41797693920335,258.195470430108,0.218744063224287,186.005519447643,26.1396427416433,124.018817204301,51.2903225806452,0.306036339877398,0.14128061162465,NA,0.994978479196557,0.374760879961741,0.224461979913917,0.418519846963176,0.994978479196557,363.598392877789,37.1505376344086,16.5994623655914,2.35630564227078,88,33,31,30.5073427925194,22.8133310209273,7.46003873280148,3539.72110215054,0.00648051720916921,154.308671317948,53.6,0.999785382791992,NA,NA,NA,NA,NA,"L",NA
313,"PI425573",5,"A",2,8,1682,"Korea",12,135030,"20210330",NA,45.9337102215498,NA,5.51343513257576,0.957902154817823,NA,16,3.81388219837968,309.5006640625,0.279505348091831,NA,38.3479218004877,NA,59.4661458333333,0.217379183781531,0.196485796835469,0.43354895363846,NA,0.48504000680967,0.224459009571369,0.48476513732834,NA,NA,41.1979166666667,28.0729166666667,NA,128,91,76,NA,NA,8.03663465711806,NA,0.00625326564959015,159.916443029338,65,0.999919108576513,NA,NA,6.9,NA,NA,"M",NA
89,"PI363605",1,"A",2,3,122,"India",12,85756,"20210223",26.9570559488006,22.8556303820794,4.1014255667212,0.51267819584015,0.350023161307012,1,1,0.776357827476038,58.5964828230895,0.131016977283496,38.7429640523252,10.7541716798836,11.3577938770741,14.6295863519514,0.124094381431908,0.12162024558251,NA,0.990041928721174,0.25478249475891,0.149745432764301,NA,0.990041928721174,25.245508685739,21.8508997429306,2.40710446365973,0.303661839553932,70,6,8,3.57277133100173,1.50397264509288,2.05026357137673,554.061988782426,0.0120283509963682,83.1369154676259,NA,0.999617981605814,NA,NA,5.4,NA,NA,"S",NA
317,"PI425581",3,"A",1,3,787,"Korea",12,112754,"20210316",122.263218561026,38.9637004276246,83.299518133401,2.44998582745297,0.872607058027131,1,7,3.8169014084507,210.247159523206,0.246491384841238,241.736171581479,29.5276084204637,96.2211514075577,25.2092315495815,0.180630761939002,0.177394808550082,0.392568122433744,0.99290780141844,0.313277012932833,0.245004625346901,0.402340425531915,0.99290780141844,258.984322564076,35.2523459294953,14.177022571646,1.53982225408495,126,59,44,16.9131609714362,12.8415001264854,3.91210689428078,2523.99505452701,0.00594561956044263,168.191050543024,64,0.99988473608723,NA,NA,7.7,NA,NA,"M",NA
225,"PI377342",5,"A",2,4,1635,"India",12,133403,"20210330",NA,46.7542200119365,NA,NA,0.64165330941979,NA,13,2.89640427599611,325.314505208333,0.200090579710147,202.809304389453,28.2380296703292,NA,NA,0.341744423590249,0.158111941998386,NA,0.994026284348865,0.398556352050976,0.235513739545998,0.47861761191932,0.994026284348865,NA,43.0729166666667,27.0442708333333,NA,130,64,59,NA,NA,8.48303900824653,NA,0.00502675423304135,198.935526512695,56.8,0.999913530782757,NA,NA,6.9,NA,NA,"M",NA
114,"PI363909",2,"B",1,8,463,"India",12,131951,"20210309",94.110076917318,35.7543604628043,58.3557164545136,3.6472322784071,0.447497865795837,1,7,3.60264900662252,200.022900852505,0.190687257374089,99.7623719442431,18.5252288556593,69.8820506831718,19.3974074506598,0.137414594441542,0.137243682515292,NA,0.991290577988915,0.222164489311164,0.170889416732647,NA,0.991290577988915,166.551042114999,29.0902721008992,9.89139320331659,1.0426189201662,106,23,20,12.6095859651847,9.68333174474305,2.80777479769545,1973.63657596637,0.00626005641829787,159.742969260955,40.6,0.99937039278843,NA,NA,7.3,NA,NA,"M",NA
75,"PI363514",7,"A",2,8,2443,"India",12,125051,"20210413",82.0055777693139,32.477550732838,49.5280270364759,1.50084930413563,1.01608647374489,1,5,2.55473372781065,164.87369770423,0.171882526605007,99.3893947952448,18.6203853675669,60.3775783708193,23.6336091364643,0.166540308291992,0.155737233767084,0.379997602349697,0.992469879518072,0.308757758305951,0.208793507362784,0.388446643717728,0.992469879518072,97.9953964198472,30.4859573476285,6.15312900594336,0.979037262641691,130,64,43,8.94890850111133,6.2278666653104,2.61538349340459,1743.46521384454,0.00999064546304958,100.093632958802,50.14,0.999802752363178,NA,NA,8.1,NA,NA,"M",NA
36,"PI363190",7,"A",1,4,2301,"India",12,112617,"20210413",80.3102848190119,31.1901356522481,49.1201491667638,1.14232905038986,1.3786410062279,1,6,2.53834196891192,184.480456823214,0.161421378364167,84.0844176167373,15.4482256808393,57.0912481062813,22.4915511012702,0.14099933638259,0.12389879051152,0.390605245819904,0.992076069730586,0.297202668337449,0.197036450079239,0.403631024517572,0.992076069730586,136.366554375932,29.1341335508682,9.04323505418949,0.927430360185894,138,52,47,8.26941196012509,5.56376731528711,2.60030884558198,1784.75265120615,0.00680101044152789,147.036974666862,55,0.999573187122563,NA,NA,6.9,NA,NA,"S",NA
51,"PI363341",4,"B",3,6,1388,"India",12,133532,"20210323",91.4429645772659,40.2064054374809,51.236559139785,1.60114247311828,0.795893083497815,1,4,2.61525423728814,170.707190860215,0.249105328129479,182.418178829295,27.2117443795925,62.2177419354839,23.7903225806452,0.145709399852663,0.143044224471167,0.354634002361275,0.992742551566081,0.224849598930481,0.182868601986249,0.360707919531449,0.992742551566081,207.658399815007,34.7043010752688,11.6666666666667,1.15602237252862,84,35,36,15.0848363972714,10.6401390334143,4.34208434501098,1834.35819892473,0.00556694250537642,179.63181747148,60.44,0.999675255194046,NA,NA,6.5,NA,NA,"S",NA
141,"PI368285",3,"A",4,6,1103,"India",12,154408,"20210316",92.7498600994692,39.6557693056574,53.0940907938118,1.56159090570035,0.857378399040401,1,4,2.30726515502082,184.306834897286,0.189597884722152,120.534863968962,22.3572456564371,63.2259700735481,27.402992645194,0.180429790249003,0.171611829220525,0.361610631930998,0.992642140468227,0.294284871139091,0.230894648829431,0.385730211817168,0.992642140468227,176.097552692441,37.3573421252853,9.33299518133401,1.14923868524908,98,38,40,11.4251723890188,7.664217637474,3.65772105405915,1953.62668019275,0.00652614796558957,153.229746746887,45.43,0.999746728577459,NA,NA,5.7,NA,NA,"S",NA
125,"PI364119",6,"B",1,8,1968,"India",12,121211,"20210406",121.841415907267,19.5362292372591,102.305186670008,6.01795215705927,0.870178159436107,NA,11,0.421580188679245,244.625394637935,0.137788397597017,92.4973229840055,12.5382991829776,35.8306188925081,NA,NA,0.123608616268382,NA,NA,NA,0.18809201623816,0.486129905277402,NA,167.880000735807,18.0030067652218,13.6682535705337,1.51367889201468,48,24,24,16.9477023001076,5.42516703675729,NA,2615.85129040341,0.00901643367512697,110.90859601825,59.6,0.999824068779848,NA,NA,7.2,NA,NA,"M",NA
18,"PI271401",8,"B",3,2,2844,"India",12,91958,"20210420",158.939905442354,36.4813618230313,122.458543619322,2.35497199267927,1.42538538589235,NA,10.8600000000001,2.73549488054608,315.469454458063,0.32358380486146,NA,35.9500253278326,115.573179524153,42.2494592645999,0.263022545590359,0.216947366308635,0.450053268124376,0.993130874909617,0.378170365426331,0.216540130151844,0.462610500781377,0.993130874909617,301.641811811432,32.7805815909637,18.2167748137467,1.89645083860554,108,69,62,24.9416351154658,17.8264068549233,6.89430776541027,3383.29277817832,0.0062870953705552,159.055961626313,65,0.999872653495951,NA,NA,NA,NA,NA,"L",NA
74,"PI363506",8,"B",4,7,2996,"India",12,103855,"20210420",79.4936568162204,35.6700567200896,43.8236000961307,1.82598333733878,0.672833244654837,1,4,2.31644260599793,136.218445085316,0.202071709465603,123.704290727972,21.1075018426196,53.8332131699111,23.239605863975,0.195608508195964,0.191407525672194,0.35273596176822,0.992831541218638,0.314665471923536,0.238757467144564,0.372222222222222,0.992831541218638,113.609086584142,33.0689738043739,6.68108627733718,0.926133369789547,88,33,32,12.5024756090778,8.89140016290937,3.52072185150897,1585.24693583273,0.00815193042770945,122.670330526972,46,0.999745984095141,NA,NA,7.4,NA,NA,"M",NA
302,"PI425537",8,"B",3,5,2870,"United Kingdom",12,93858,"20210420",113.125630064747,33.036709132279,80.0889209324681,1.66851918609309,1.4529292190638,1,8,2.20984636871508,221.817075222302,0.236847428959077,182.349382738508,22.6030947500386,76.0514299447248,34.4148041336217,0.232331728929093,0.188072153341966,0.436540052611481,0.992150706436421,0.379096350078493,0.22052590266876,0.473850223850224,0.992150706436421,157.913536743064,30.112953616919,10.3220379716414,1.32740007303949,94,54,54,16.3658769148825,11.3234027116099,4.90674527162276,2362.68775534727,0.00840586627604488,118.964538235614,48,0.999841215232752,NA,NA,6.8,NA,NA,"S",NA
103,"PI363779",5,"A",2,8,1686,"India",12,135439,"20210330",223.415071451952,45.5895506186189,177.825520833333,3.86577219202899,1.00900314602385,1,13,3.06785370548604,263.366575520833,0.264272019595773,257.809439853986,35.122833720402,166.015625,54.1145833333333,0.259850772592776,0.107295323185979,0.387305346611,NA,0.475901912591463,0.136560537145332,0.479130833619998,NA,454.371812608507,39.7395833333333,21.0546875,2.86627875434028,134,90,74,NA,NA,NA,4559.77213541667,0.00630822307811137,158.523246184786,57.6,0.999869524162494,NA,NA,6.5,NA,NA,"S",NA
279,"PI425503",8,"B",4,2,2936,"India",12,100729,"20210420",72.3052259983601,32.1105612543082,40.1946647440519,2.36439204376776,0.529420830279606,1,6,3.1780436312456,130.842177361211,0.28317215116262,301.641175404986,27.7081607433942,54.2658014900264,17.0752223023312,0.177798603867003,0.177555501727188,NA,0.990732159406858,0.207681404350433,0.158740732159407,NA,0.990732159406858,135.8990981881,25.5347272290315,9.01225666906993,0.857258156601269,140,47,29,9.7105387046643,6.9985591363158,2.61451464402546,1482.88422254266,0.00630804889826956,158.527623378811,29.17,0.999414849449123,NA,NA,7.3,NA,NA,"M",NA
49,"PI363333",7,"A",2,6,2422,"India",12,122737,"20210413",88.5229986366933,31.6881309056596,56.8348677310337,2.47108120569712,0.725823812975101,1,6,3.18171683389075,154.749026919939,0.154125670778743,66.9968872208578,14.8120871343813,66.5190537233423,20.906654236103,0.179061439837829,0.176251565933207,0.384117486744958,0.992319508448541,0.327739931877379,0.235938792390405,0.386499402628435,0.992319508448541,167.906588138526,29.8683137163501,11.3156974711572,1.01882890058787,94,32,30,9.54036774073714,6.95579560521323,2.47944004772498,1824.00798275259,0.00606783159543044,164.803519061584,56.33,0.999786519792284,NA,NA,6.4,NA,NA,"S",NA
243,"PI425169",4,"B",2,5,1271,"Australia",12,121647,"20210323",114.818598801159,44.401932134492,70.4166666666666,1.30401234567901,1.21616329299445,1,5,1.9482155353394,255.127728494624,0.306200255743257,NA,NA,74.8387096774193,38.4139784946237,0.207438812953507,0.172295651759574,0.38011239088845,0.992953235105701,0.326173867653688,0.197847533632287,0.416937402763796,0.992953235105701,213.079727425136,41.4650537634409,10.0537634408602,1.5222135506995,106,56,56,20.4298139597063,13.4027416464331,6.88934414383166,2391.82795698925,0.00714386849041903,139.980180394019,46,1,NA,NA,7.8,NA,NA,"M",NA
15,"PI213012",2,"B",1,4,417,"India",12,124058,"20210309",141.842482637367,40.3126449636545,101.529837673712,NA,0.27286723582433,1,9,2.73160173160173,198.398493518627,0.170676130283301,101.670143182206,21.1271927494663,103.164778699054,37.7671376853906,0.253185485373841,0.163154722361948,0.38016745507787,0.993732372297085,0.305860231902225,0.197273581949232,0.396270761516766,0.993732372297086,238.02423973749,36.9379890225388,12.0051383860796,1.64582408483528,96,44,32,19.8633906002742,15.1424544073111,4.53078950500477,2701.78383744015,0.00691452301937992,144.623135565131,50,0.999764899696257,NA,NA,8.2,NA,NA,"M",NA
92,"PI363635",1,"A",2,8,182,"India",12,92637,"20210223",19.2351945210578,16.3448131346342,2.8903813864236,0.963460462141201,0.183544466081602,1,2,0.815384615384615,32.2995922283521,0.0795600975081857,21.2804174498935,6.70278189390687,8.26337251139362,10.1343247781243,0.09488988190233,0.0911826923076923,NA,NA,0.360769230769231,NA,NA,NA,8.65730110782961,15.2914367953946,1.30726792995922,0.220648804143894,66,3,4,2.37048231642235,1.12798430384382,1.23212363513468,359.441712640921,NA,39.2356584093872,NA,0.998122478026179,NA,NA,6.6,NA,NA,"S",NA
323,"PI425591",4,"B",2,1,1230,"Philippines",12,115246,"20210323",156.907431636219,41.8805499157888,115.02688172043,3.38314358001265,0.811832702014787,1,9,4.00600085726532,234.299260752688,NA,NA,NA,125.618279569892,31.3575268817204,0.211742978074081,0.20761749539986,0.385555967198398,0.993434692467174,0.313010691491524,0.224896337249482,0.396230928711924,0.993434692467173,213.630640102902,38.3736559139785,10.6451612903226,2.10988987166146,90,65,51,31.766136258527,25.3396346398428,6.22037229737542,3011.88844086021,0.00987634484756104,101.252033564518,59.2,0.99982373143494,NA,NA,9,NA,NA,"L",NA
127,"PI364167",6,"B",4,6,2223,"India",12,140454,"20210406",120.479025121049,37.7804533345296,82.6985717865197,2.17627820490841,1.00581111781604,1,8,2.97601323407775,170.333299924831,0.300510200390303,323.641026211081,35.6366194176568,90.1528438987722,30.2931596091205,0.226257429028532,0.20913298605558,0.421736101988089,0.993135838150289,0.400013310009127,0.262394397510004,0.44984344894027,0.993135838150289,220.893370645215,34.1894262089702,12.5407166123779,1.50897022685909,152,81,54,22.2361414724096,16.7752474387844,5.30227087619657,2390.42533199699,0.00683121554282726,146.386831703765,38.57,0.999830622857975,NA,NA,5.4,NA,NA,"S",NA
195,"PI377261",4,"B",1,1,1129,"India",12,111140,"20210323",137.92784603031,46.0192438797722,91.9086021505376,2.62596006144393,0.760551392183658,1,7,2.1553698545342,254.992244623656,0.302561490834435,343.334732167019,NA,93.6021505376344,43.4274193548387,0.242552451113525,0.212156137401023,0.374562825130052,0.993622448979592,0.333919460641399,0.202527104591837,0.4140625,0.993622448979592,183.99471759741,41.6801075268817,8.58870967741935,1.84179529425367,100,75,51,25.4933509292982,17.2657243611978,8.02097785871199,2823.02587365591,0.0100100444094467,99.8996566944581,53.17,0.999773285806009,NA,NA,7.1,NA,NA,"M",NA
251,"PI425261",5,"A",2,4,1640,"Philippines",12,134004,"20210330",253.92524950069,44.3288953340232,209.596354166667,5.66476632882883,0.834670021014529,1,14,5.07138344914719,394.2673046875,0.230474999999997,195.59373573199,29.4620185073291,NA,41.2239583333333,0.242871768823079,0.179840131736512,0.361494719787873,NA,0.409980568804098,0.244248366013072,0.491846405228758,NA,NA,39.3489583333333,28.8151041666667,NA,90,57,53,36.2359788682726,NA,6.20354546440972,4876.49251302083,0.00510613858961184,195.842706274061,52,0.999897076264149,NA,NA,7.2,NA,NA,"M",NA
132,"PI364224",3,"A",3,2,954,"India",12,140904,"20210316",105.650845598458,41.2962932271671,64.3545523712909,2.07595330229971,0.750672701529695,1,7,3.48168701442841,176.849340603601,0.201006630387724,157.479988879141,24.0308691478575,79.5587116408826,22.8506213542988,0.179295642288746,0.176168621294672,0.374235829959514,0.992692307692308,0.269689826302729,0.219692307692308,0.375076923076923,0.992692307692308,184.962384663679,32.6528024346944,10.7785949784428,1.29862202631475,86,56,45,12.9168952976826,10.1651423991473,2.61139446599202,2143.96557189957,0.00702100607470034,142.429730064388,60.55,0.999437007867893,NA,NA,7,NA,NA,"S",NA
32,"PI363147",1,"A",2,2,118,"",12,85614,"20210223",35.035666983717,24.7061507416043,10.3295162421126,0.939046931101149,0.445233258513086,1,2,1.12103746397695,75.4480369245151,0.149129730794109,45.6009951168226,12.2409077112536,18.1818181818182,16.2187426968918,0.164964323424257,0.16028481913355,0.366974125539051,0.989937709631049,0.313063553600209,0.215201245807379,0.366075706756109,0.989937709631049,39.8401193107029,23.4283711147464,3.27179247487731,0.403061938112952,72,16,12,4.63579257733587,2.21192527013206,2.36321003552134,743.522143024071,0.0101169862210897,98.8436653116531,47.46,1,NA,NA,5.5,NA,NA,"S",NA
157,"PI377014",8,"B",4,8,3002,"India",12,103104,"20210420",50.5618420182781,27.3342524965285,23.2275895217496,0.595579218506399,1.42678128860312,1,3,1.17988291644492,119.179884643115,0.172566227574686,85.176102740353,15.719375499179,26.6402307137707,22.5787070415765,0.28282496211541,0.230559009867016,0.455367029040213,NA,0.430836078880772,0.24842429451368,0.495693668528864,NA,72.1354510050034,25.3304494111992,5.47945205479452,0.591431600040222,88,40,40,7.00364897125267,3.64894237417394,3.29821303909149,1137.60063686614,0.0081989034767274,121.967529296875,63,0.999732054063246,NA,NA,4.5,NA,NA,"S",NA
212,"PI377288",7,"A",2,7,2423,"India",12,123010,"20210413",53.7589447542063,26.1630934548239,27.5958512993824,1.45241322628328,0.726213818438844,1,4,1.29181494661922,104.78845122946,0.164211942048667,65.465845521352,13.9357433554252,29.6119333411024,22.9227362778231,0.284123165163758,0.261075292111918,0.403906438389197,0.991096532333646,0.38723918512307,0.273711340206186,0.453666822867854,0.991096532333646,77.1211513184864,23.085887425708,5.73359748281086,0.623764481524939,82,44,24,5.87395196057406,2.79193342285863,2.8996288798256,1184.9245425941,0.00808811163812877,123.638253864577,47.83,1,NA,NA,7.2,NA,NA,"S",NA
252,"PI425264",4,"B",4,7,1493,"Philippines",12,144710,"20210323",96.3808359971034,36.5018037390389,59.8790322580645,1.93158168574402,0.849273099533033,1,6,2.34718242597899,198.78935483871,0.219600710671018,125.941862317635,23.68271950677,66.0618279569892,28.1451612903226,0.192520852974186,0.174949000246853,0.367170223325062,0.9924,0.304529032258065,0.195835294117647,0.393753846153846,0.9924,153.119851283385,33.2795698924731,7.90322580645161,1.26622297375419,84,40,36,14.5976729607469,9.68970401202451,4.75343970401202,2038.92305107527,0.00826948931272627,120.926451704951,54,0.999664421227136,NA,NA,6.8,NA,NA,"S",NA
39,"PI363231",4,"B",1,7,1211,"India",12,114255,"20210323",49.2141276346329,27.8162781722673,21.3978494623656,1.0189452124936,0.754953623556183,1,3,1.89324960753532,96.7630241935484,0.272885443943026,206.028110069753,26.686760782397,32.4193548387097,17.1236559139785,0.119389517245671,0.11884250871939,NA,0.989680082559339,0.231510147918817,0.19360165118679,NA,0.989680082559339,57.3805497745404,25.5645161290323,4.58333333333333,0.665900682159787,76,41,25,9.91970260290207,6.76198115389062,3.10621170077466,949.991599462366,0.0116049895788075,86.1698317959848,45.65,0.99932661311421,NA,NA,6.1,NA,NA,"S",NA
194,"PI377259",6,"B",3,2,2091,"India",12,131928,"20210406",152.351142332831,29.950741430801,122.40040090203,4.22070347938033,0.968256497656407,NA,12,2.31583310306715,266.846229015284,0.162022800459285,83.1781635767068,15.1516775717533,104.998747181158,45.3395139062892,0.249537139007294,0.211814000211484,0.432965815934296,0.991410488245931,0.308302675063915,0.214761587513087,0.42987743620655,0.991410488245931,211.463091504871,27.3991480831872,13.7935354547732,1.88346606223311,86,40,41,16.7089141184051,11.6719961431638,4.8077040793552,3217.14639188173,0.00890683120552847,112.273375,50.8,0.999650213803878,NA,NA,7.4,NA,NA,"M",NA
144,"PI368329",6,"B",4,8,2252,"India",12,141821,"20210406",107.304228514982,33.2751631178383,74.0290653971436,2.46763551323812,0.90157334146673,1,7,1.60281087687137,203.003996492107,0.288556339887351,267.719289776211,29.6421211021194,65.7228764720621,41.0047607116011,0.264092814199114,0.202809033601433,0.395830765121631,0.99198717948718,0.343643162393162,0.221527777777778,0.428170787545787,0.99198717948718,139.927480906206,30.7692307692308,8.51916812828865,1.33710394868032,80,43,36,18.5291467314864,11.1804115009209,7.20001988940162,2208.15115259334,0.00955569227732035,104.649665453692,57.71,1,NA,NA,6.4,NA,NA,"S",NA
274,"PI425481",2,"B",2,8,558,"Philippines",12,144000,"20210309",158.228670635716,41.4354906754219,116.793179960294,3.33694799886555,0.844686509788595,1,9,2.74162679425837,281.560317645685,0.208263300191333,211.483580740758,25.1610294134202,113.756860913231,41.4924675931332,0.215484701529847,0.185191006188137,0.375827306301454,0.99390243902439,0.35729094076655,0.194465290806754,0.42777293844367,0.99390243902439,290.457333844901,37.9656662384678,14.2123087702908,1.81302497379849,146,49,50,22.4281376784489,16.5036551191723,5.70706003298822,3345.05868270466,0.00624196659040674,160.205919963893,49.33,0.999890559045675,NA,NA,8.6,NA,NA,"M",NA
275,"PI425483",7,"A",4,3,2567,"India",12,142206,"20210413",135.734398763051,35.6528231891086,100.081575573942,4.17006564891427,0.67315847254788,NA,8,2.82374338624339,257.408903391213,0.187382912610334,139.594652220802,20.4093383691061,99.5105465563454,35.2406479431302,0.232785252027125,0.143142826854124,NA,0.993255236066738,0.236436516388593,0.180046317426509,0.450124245651402,0.993255236066738,423.384521631379,32.5603076564503,22.0720195781377,1.5703437186747,106,50,30,18.8386074388009,13.8607991537989,4.78205855071983,2873.58408110943,0.00370902486615209,NA,56.22,0.999681103202751,NA,NA,9.5,NA,NA,"L",NA
55,"PI363359",4,"B",1,1,1138,"India",12,110226,"20210323",108.63573521737,40.1142298410257,68.5215053763441,2.53783353245719,0.673077860574715,1,7,3.52339020363236,174.481290322581,NA,NA,NA,86.0483870967742,24.4220430107527,0.211001191080075,0.20985841334212,0.368807177266098,0.990796393688956,0.276038623146061,0.200862378727991,0.42374154770849,0.992862509391435,157.848631344664,35.4704301075269,7.21774193548387,1.48481760897214,78,70,46,22.9745671464909,17.6272184645624,5.20923661694994,2009.72110215054,0.00940659159552686,106.308431682686,41.78,0.999732718060791,NA,NA,8.3,NA,NA,"M",NA
262,"PI425413",4,"B",4,4,1455,"India",12,141946,"20210323",176.527102811538,43.6776404459464,132.849462365591,3.59052600988085,0.847115357474258,1,11,3.58675078864353,288.717244623656,0.242926128159142,230.158484508725,32.845244039873,137.540322580645,38.3467741935484,0.230993894357797,0.2221550856204,0.377059352433759,0.993455497382199,0.355737936889769,0.240183246073298,0.416295811518325,0.993455497382199,426.726716961498,40.5376344086021,19.9327956989247,2.36407388137357,120,63,53,28.7982624436351,22.8294094693028,5.69231269510926,3627.64280913978,0.00554001844132686,180.504814305364,69.5,0.999880823758725,NA,NA,8.6,NA,NA,"M",NA
37,"PI363204",4,"B",4,8,1496,"",12,144443,"20210323",153.174925119958,40.9168606038287,112.258064516129,3.11827956989247,0.879832896970385,1,9,4.34672405547585,239.000483870968,0.286459521528194,280.454750869214,34.2073636434053,122.163978494624,28.1048387096774,0.170923559797482,0.158980104246123,0.362931516936672,0.994285714285714,0.299117063492063,0.184967532467532,0.438818681318681,0.994285714285714,297.293762284657,37.2849462365591,14.3279569892473,2.01974216672448,92,48,47,28.4537500722627,22.8864969938721,5.33461238293444,3157.73017473118,0.00679375897833532,147.193917710197,57.5,0.999688195955751,NA,NA,6.9,NA,NA,"S",NA
29,"PI362324",8,"B",1,3,2664,"Korea",12,81350,"20210420",132.1039722137,34.0986850231213,98.0052871905792,NA,0.381246373318652,1,10,4.16817532158171,163.624525354482,0.200715766905104,135.148842550689,20.3975828556283,105.130978130257,25.2223023311704,0.244583664139709,0.134949593842366,0.374124600044423,0.991778774289985,0.329050247211682,0.210668908819133,0.400130792227205,0.991778774289985,268.584669526908,31.6270127373228,16.4623888488344,1.56636962823153,68,27,25,21.7949258865164,18.1543221780901,3.45531205785218,2578.49375150204,0.00583193981618745,171.469533554572,47.5,0.999887386827902,NA,NA,7.9,NA,NA,"M",NA
85,"PI363596",4,"B",3,2,1339,"India",12,130347,"20210323",100.945093198767,35.3268136288743,65.6182795698925,2.18727598566308,0.849213300558745,1,6,3.28951939779965,183.337849462366,0.277181825147486,239.628621052287,29.5648059946963,76.3575268817204,23.2123655913978,0.179649027097693,0.173119342188115,0.384404634671824,0.992103075644223,0.295843724023275,0.216666666666667,0.394430590191189,0.992103075644223,184.912363423517,31.8951612903226,11.3709677419355,1.33830500635912,92,51,41,16.4810644655451,12.4203303850156,3.91862498554746,2018.5685483871,0.00723750960499005,138.169073974082,65,0.999704127827737,NA,NA,6.5,NA,NA,"S",NA
295,"PI425527",2,"B",2,1,475,"United Kingdom",12,133302,"20210309",99.0354226993204,42.3380035705104,56.69741912881,1.57492830913361,0.850299895224039,1,5,2.33745019920319,203.513219666005,0.184940518028416,136.383953341104,23.8971082069767,68.5157071119935,29.3121569543384,0.204791511987163,0.196057696183145,0.370866718780535,0.994186046511628,0.317684108527132,0.245282769556025,0.38817084078712,0.994186046511628,185.793668729679,39.6940324652575,8.94546303865468,1.14244848845419,130,40,40,12.5487949405066,8.56011272231155,3.86894128792608,2150.5065397641,0.00614901732801451,162.6276113167,63.25,0.999837007899684,NA,NA,10.5,NA,NA,"L",NA
